Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
26.0,0.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,21397.0
31.0,1.0,3.0,16.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,21583.0
36.0,0.0,1.0,12.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,20562.0
52.0,0.0,3.0,8.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,34068.0
30.0,0.0,1.0,27.0,3.0,2.0,3.0,4.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,22490.0
33.0,1.0,1.0,6.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,31184.0
30.0,1.0,3.0,35.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,24250.0
30.0,1.0,3.0,17.0,3.0,2.0,3.0,4.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,20975.0
50.0,1.0,1.0,14.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,29643.0
28.0,1.0,1.0,7.0,2.0,1.0,4.0,4.0,3.0,5.0,0.0,3.0,0.0,4.0,1.0,3.0,3.0,26090.0
37.0,0.0,3.0,10.0,3.0,2.0,3.0,5.0,3.0,3.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,28377.0
28.0,1.0,3.0,13.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,19779.0
53.0,1.0,1.0,14.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,0.0,3.0,1.0,2.0,3.0,29123.0
38.0,0.0,1.0,8.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,4.0,1.0,1.0,2.0,22347.0
36.0,1.0,1.0,13.0,2.0,2.0,3.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,17013.0
32.0,1.0,1.0,33.0,2.0,2.0,3.0,4.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,21589.0
39.0,1.0,1.0,9.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,18069.0
55.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,34045.0
35.0,1.0,3.0,13.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,20204.0
40.0,1.0,1.0,6.0,2.0,2.0,3.0,3.0,4.0,5.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,31823.0
33.0,0.0,3.0,33.0,3.0,2.0,4.0,4.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,23143.0
39.0,0.0,3.0,9.0,2.0,2.0,3.0,5.0,1.0,3.0,0.0,5.0,0.0,5.0,1.0,2.0,2.0,23927.0
37.0,1.0,3.0,10.0,3.0,0.0,3.0,4.0,1.0,4.0,3.0,5.0,1.0,4.0,0.0,2.0,2.0,27956.0
54.0,1.0,1.0,11.0,3.0,2.0,2.0,3.0,2.0,5.0,0.0,5.0,0.0,4.0,1.0,0.0,4.0,34406.0
47.0,0.0,1.0,14.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,0.0,5.0,1.0,1.0,2.0,23936.0
25.0,0.0,2.0,17.0,3.0,2.0,3.0,4.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,20823.0
32.0,1.0,1.0,8.0,1.0,2.0,3.0,3.0,0.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,17439.0
38.0,1.0,2.0,15.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,0.0,3.0,1.0,2.0,2.0,22749.0
38.0,1.0,1.0,24.0,3.0,2.0,2.0,5.0,1.0,3.0,1.0,4.0,1.0,5.0,0.0,1.0,2.0,20811.0
45.0,1.0,1.0,26.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,28496.0
47.0,0.0,3.0,10.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,0.0,4.0,0.0,2.0,2.0,17976.0
45.0,1.0,1.0,36.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,5.0,1.0,2.0,2.0,23219.0
53.0,1.0,1.0,15.0,2.0,1.0,3.0,4.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,21628.0
35.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,3.0,0.0,4.0,1.0,0.0,3.0,25274.0
27.0,1.0,1.0,9.0,3.0,2.0,3.0,5.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,1.0,22582.0
39.0,1.0,1.0,16.0,2.0,1.0,4.0,4.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,20966.0
41.0,1.0,1.0,21.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,4.0,38304.0
46.0,0.0,3.0,9.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,6.0,0.0,1.0,1.0,3.0,2.0,23832.0
55.0,1.0,3.0,24.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,31835.0
22.0,1.0,1.0,21.0,3.0,1.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,17871.0
44.0,1.0,1.0,15.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,23200.0
37.0,0.0,1.0,17.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,27185.0
25.0,1.0,1.0,24.0,2.0,2.0,4.0,5.0,0.0,4.0,0.0,3.0,0.0,3.0,1.0,2.0,1.0,20805.0
57.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,21755.0
56.0,0.0,1.0,15.0,3.0,2.0,3.0,5.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,32255.0
32.0,0.0,3.0,12.0,3.0,1.0,3.0,4.0,0.0,4.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,21467.0
43.0,0.0,1.0,30.0,2.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0,0.0,3.0,1.0,2.0,2.0,23010.0
35.0,0.0,3.0,14.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,5.0,1.0,5.0,1.0,2.0,3.0,25377.0
36.0,1.0,1.0,8.0,2.0,1.0,3.0,3.0,0.0,3.0,1.0,5.0,0.0,5.0,1.0,0.0,1.0,17543.0
36.0,1.0,1.0,14.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,4.0,1.0,0.0,3.0,25096.0
36.0,1.0,1.0,16.0,2.0,2.0,4.0,5.0,1.0,4.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,25218.0
45.0,1.0,1.0,27.0,2.0,2.0,3.0,4.0,0.0,4.0,3.0,3.0,0.0,5.0,1.0,2.0,1.0,22098.0
30.0,0.0,3.0,28.0,2.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,23412.0
58.0,1.0,1.0,7.0,3.0,2.0,3.0,4.0,1.0,3.0,0.0,4.0,0.0,3.0,1.0,2.0,2.0,25433.0
38.0,0.0,3.0,8.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,4.0,0.0,5.0,1.0,1.0,2.0,20249.0
44.0,1.0,1.0,13.0,3.0,1.0,2.0,4.0,3.0,3.0,0.0,4.0,0.0,4.0,1.0,0.0,3.0,25248.0
55.0,1.0,3.0,10.0,3.0,1.0,3.0,4.0,1.0,5.0,0.0,4.0,0.0,4.0,1.0,2.0,2.0,24618.0
40.0,1.0,1.0,14.0,2.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,21516.0
33.0,1.0,3.0,14.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,3.0,0.0,5.0,1.0,0.0,2.0,21392.0
43.0,1.0,1.0,13.0,2.0,1.0,2.0,3.0,3.0,5.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,24985.0
28.0,1.0,1.0,21.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,17207.0
54.0,1.0,1.0,13.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,0.0,3.0,1.0,1.0,2.0,21854.0
38.0,1.0,1.0,21.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,22347.0
36.0,0.0,3.0,6.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,5.0,0.0,1.0,1.0,1.0,2.0,21653.0
50.0,1.0,1.0,17.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,4.0,0.0,5.0,0.0,1.0,4.0,34926.0
55.0,1.0,3.0,6.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,3.0,25239.0
46.0,1.0,2.0,11.0,3.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,20021.0
43.0,1.0,1.0,19.0,3.0,2.0,3.0,4.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,21444.0
37.0,0.0,1.0,15.0,2.0,1.0,4.0,2.0,3.0,5.0,1.0,2.0,0.0,3.0,0.0,2.0,3.0,30391.0
28.0,0.0,1.0,6.0,2.0,1.0,2.0,5.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,21674.0
38.0,1.0,3.0,9.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,25609.0
21.0,1.0,1.0,21.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,16232.0
32.0,0.0,3.0,9.0,2.0,2.0,3.0,4.0,1.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,24010.0
53.0,1.0,3.0,14.0,3.0,2.0,3.0,3.0,4.0,3.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,26836.0
28.0,0.0,1.0,22.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,17144.0
27.0,1.0,1.0,12.0,2.0,2.0,2.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,17539.0
31.0,1.0,3.0,13.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,26557.0
38.0,1.0,2.0,9.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,22347.0
40.0,0.0,3.0,34.0,2.0,2.0,2.0,5.0,3.0,5.0,1.0,4.0,0.0,5.0,1.0,0.0,3.0,25932.0
31.0,0.0,1.0,12.0,2.0,2.0,4.0,5.0,0.0,3.0,1.0,2.0,0.0,5.0,0.0,1.0,1.0,22439.0
37.0,1.0,3.0,8.0,3.0,2.0,3.0,3.0,1.0,3.0,0.0,5.0,1.0,3.0,0.0,1.0,2.0,24602.0
31.0,1.0,1.0,23.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,5.0,0.0,1.0,1.0,1.0,2.0,23972.0
18.0,0.0,1.0,11.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,16051.0
53.0,1.0,3.0,10.0,3.0,2.0,3.0,5.0,4.0,5.0,1.0,3.0,0.0,5.0,1.0,1.0,0.0,35534.0
38.0,1.0,1.0,15.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,17288.0
54.0,0.0,1.0,17.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,31032.0
38.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,17844.0
46.0,1.0,1.0,27.0,3.0,2.0,4.0,4.0,4.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,32174.0
31.0,1.0,1.0,13.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,0.0,5.0,1.0,2.0,2.0,22347.0
30.0,0.0,1.0,15.0,3.0,2.0,3.0,3.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,18072.0
45.0,0.0,1.0,30.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,6.0,0.0,3.0,0.0,2.0,2.0,20720.0
34.0,1.0,1.0,7.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,34862.0
25.0,1.0,1.0,31.0,3.0,2.0,3.0,4.0,0.0,4.0,3.0,2.0,0.0,5.0,1.0,1.0,1.0,22275.0
27.0,1.0,1.0,10.0,2.0,1.0,3.0,4.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,20739.0
25.0,1.0,1.0,28.0,1.0,2.0,3.0,5.0,0.0,5.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,20974.0
43.0,0.0,1.0,9.0,2.0,2.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,36539.0
35.0,1.0,3.0,13.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,17404.0
56.0,1.0,1.0,15.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,33434.0
35.0,0.0,1.0,10.0,2.0,2.0,3.0,5.0,0.0,3.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,21657.0
52.0,0.0,1.0,7.0,3.0,0.0,2.0,5.0,3.0,5.0,3.0,5.0,0.0,2.0,1.0,1.0,3.0,26162.0
55.0,1.0,1.0,8.0,1.0,2.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,17662.0
44.0,1.0,1.0,15.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,6.0,1.0,2.0,0.0,1.0,2.0,23200.0
28.0,0.0,1.0,10.0,3.0,2.0,4.0,5.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,21244.0
46.0,1.0,3.0,9.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,2.0,0.0,5.0,1.0,3.0,2.0,23483.0
53.0,1.0,3.0,10.0,3.0,2.0,3.0,5.0,4.0,5.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,35534.0
41.0,1.0,1.0,15.0,2.0,2.0,3.0,3.0,0.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,17238.0
35.0,0.0,1.0,17.0,3.0,2.0,3.0,4.0,3.0,5.0,0.0,3.0,1.0,5.0,1.0,1.0,3.0,24884.0
31.0,0.0,3.0,8.0,2.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,20332.0
32.0,1.0,3.0,14.0,1.0,2.0,4.0,3.0,1.0,3.0,0.0,6.0,0.0,2.0,1.0,1.0,2.0,25607.0
51.0,1.0,1.0,31.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,32651.0
24.0,1.0,3.0,13.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,22347.0
44.0,1.0,1.0,21.0,2.0,2.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,35837.0
40.0,1.0,1.0,30.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,18319.0
24.0,0.0,2.0,16.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,17145.0
39.0,0.0,1.0,13.0,3.0,1.0,4.0,6.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,24007.0
37.0,0.0,3.0,14.0,3.0,1.0,3.0,2.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,23317.0
30.0,0.0,1.0,29.0,2.0,2.0,3.0,5.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,17613.0
51.0,1.0,1.0,9.0,3.0,2.0,4.0,4.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,37915.0
34.0,1.0,3.0,8.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,5.0,0.0,0.0,2.0,21274.0
40.0,1.0,1.0,25.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,23212.0
34.0,0.0,1.0,22.0,2.0,1.0,3.0,4.0,0.0,3.0,2.0,2.0,0.0,5.0,1.0,1.0,1.0,17553.0
31.0,0.0,3.0,11.0,3.0,1.0,2.0,3.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,17789.0
52.0,1.0,1.0,12.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,20577.0
25.0,0.0,1.0,16.0,2.0,2.0,3.0,5.0,0.0,4.0,1.0,3.0,0.0,5.0,1.0,1.0,1.0,21372.0
41.0,0.0,1.0,33.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,24283.0
39.0,1.0,3.0,9.0,3.0,1.0,4.0,6.0,1.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,2.0,24083.0
46.0,1.0,1.0,7.0,1.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,0.0,3.0,1.0,2.0,3.0,26119.0
36.0,1.0,1.0,17.0,2.0,2.0,3.0,4.0,0.0,3.0,1.0,3.0,0.0,5.0,0.0,1.0,1.0,22595.0
28.0,0.0,1.0,17.0,2.0,2.0,3.0,4.0,3.0,5.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,27471.0
26.0,1.0,1.0,26.0,3.0,2.0,4.0,4.0,0.0,3.0,0.0,5.0,0.0,5.0,1.0,3.0,1.0,22347.0
25.0,1.0,3.0,32.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,21180.0
36.0,1.0,1.0,23.0,2.0,1.0,3.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,23466.0
42.0,0.0,1.0,17.0,2.0,2.0,4.0,5.0,4.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,35859.0
52.0,1.0,1.0,15.0,2.0,2.0,3.0,5.0,3.0,4.0,0.0,7.0,0.0,3.0,1.0,2.0,3.0,31168.0
47.0,1.0,1.0,7.0,3.0,2.0,4.0,4.0,3.0,5.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,28074.0
23.0,0.0,1.0,33.0,2.0,1.0,3.0,5.0,0.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,21492.0
38.0,1.0,1.0,14.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,5.0,0.0,1.0,1.0,1.0,1.0,22347.0
42.0,0.0,2.0,11.0,2.0,2.0,3.0,6.0,1.0,4.0,1.0,8.0,0.0,5.0,0.0,2.0,2.0,25108.0
20.0,1.0,1.0,10.0,3.0,1.0,4.0,4.0,0.0,4.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,20161.0
30.0,1.0,1.0,16.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,3.0,24667.0
41.0,1.0,1.0,9.0,3.0,1.0,3.0,5.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,21020.0
61.0,0.0,3.0,35.0,3.0,1.0,4.0,5.0,3.0,5.0,1.0,6.0,0.0,1.0,1.0,1.0,3.0,28944.0
49.0,1.0,1.0,12.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,5.0,1.0,0.0,0.0,28966.0
36.0,0.0,3.0,17.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,24738.0
59.0,0.0,3.0,6.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0,20473.0
31.0,1.0,1.0,17.0,3.0,0.0,4.0,4.0,3.0,3.0,3.0,2.0,0.0,4.0,0.0,1.0,3.0,28345.0
31.0,1.0,1.0,32.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,17911.0
27.0,0.0,1.0,15.0,3.0,2.0,2.0,3.0,0.0,4.0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,17024.0
39.0,1.0,3.0,10.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,5.0,0.0,5.0,1.0,1.0,2.0,20902.0
36.0,1.0,2.0,15.0,1.0,2.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,5.0,0.0,2.0,1.0,23001.0
42.0,1.0,3.0,20.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,21244.0
19.0,0.0,1.0,13.0,2.0,2.0,4.0,4.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,19729.0
43.0,1.0,1.0,25.0,2.0,2.0,3.0,4.0,1.0,5.0,1.0,8.0,1.0,1.0,0.0,1.0,2.0,24088.0
39.0,1.0,1.0,25.0,3.0,2.0,3.0,6.0,1.0,3.0,1.0,5.0,1.0,5.0,0.0,2.0,2.0,24489.0
40.0,1.0,3.0,8.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,33041.0
22.0,1.0,3.0,29.0,1.0,2.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,22125.0
43.0,1.0,1.0,7.0,2.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,24740.0
42.0,1.0,3.0,9.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,34693.0
42.0,0.0,3.0,32.0,3.0,1.0,3.0,3.0,4.0,4.0,0.0,6.0,0.0,3.0,1.0,2.0,0.0,28525.0
49.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,28964.0
33.0,0.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,18055.0
39.0,0.0,1.0,8.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,25938.0
40.0,1.0,1.0,17.0,3.0,2.0,4.0,4.0,4.0,5.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,35746.0
57.0,1.0,1.0,16.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,29781.0
41.0,1.0,1.0,9.0,2.0,2.0,3.0,5.0,0.0,3.0,3.0,4.0,0.0,5.0,0.0,2.0,1.0,21487.0
58.0,1.0,1.0,11.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,25552.0
38.0,0.0,1.0,18.0,2.0,2.0,1.0,4.0,1.0,5.0,1.0,3.0,0.0,5.0,1.0,0.0,2.0,21288.0
34.0,0.0,1.0,21.0,3.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,32007.0
28.0,1.0,1.0,9.0,3.0,2.0,3.0,4.0,0.0,4.0,0.0,2.0,0.0,5.0,1.0,1.0,1.0,22146.0
48.0,1.0,1.0,6.0,2.0,1.0,2.0,4.0,4.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,30402.0
38.0,1.0,1.0,10.0,2.0,2.0,3.0,4.0,3.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,28112.0
29.0,1.0,3.0,12.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,2.0,23586.0
33.0,1.0,3.0,15.0,3.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0,24887.0
29.0,0.0,1.0,8.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,23853.0
38.0,1.0,1.0,16.0,3.0,2.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,18505.0
43.0,1.0,1.0,31.0,3.0,2.0,3.0,4.0,3.0,5.0,0.0,3.0,1.0,2.0,1.0,2.0,3.0,26084.0
28.0,1.0,1.0,24.0,1.0,2.0,3.0,4.0,0.0,4.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,21736.0
35.0,1.0,3.0,23.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,0.0,2.0,2.0,23966.0
30.0,0.0,1.0,8.0,3.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,17564.0
28.0,1.0,1.0,15.0,3.0,1.0,3.0,3.0,0.0,3.0,1.0,6.0,0.0,3.0,1.0,1.0,1.0,17377.0
31.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,17501.0
27.0,1.0,1.0,6.0,2.0,1.0,3.0,3.0,3.0,5.0,0.0,2.0,0.0,4.0,1.0,2.0,3.0,22412.0
36.0,1.0,3.0,9.0,3.0,0.0,2.0,3.0,1.0,4.0,3.0,4.0,1.0,4.0,0.0,1.0,2.0,24278.0
28.0,0.0,3.0,27.0,2.0,0.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,28659.0
41.0,1.0,3.0,9.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,23938.0
56.0,0.0,1.0,9.0,2.0,2.0,4.0,4.0,3.0,4.0,0.0,5.0,0.0,2.0,1.0,2.0,3.0,29654.0
24.0,1.0,1.0,7.0,2.0,2.0,3.0,4.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,19901.0
43.0,0.0,1.0,9.0,3.0,2.0,3.0,4.0,0.0,3.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,21193.0
39.0,1.0,3.0,9.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,0.0,4.0,1.0,2.0,3.0,26029.0
